"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"LATITUDE";"LONGITUDE";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"ODV-00040";"ODV-00040-01";"Alta Potência Ultrarrápido";"Disponível";"Odivelas";"Rua General Roçadas. Rotunda EN8";"38.793183";"-9.168498";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"400";"Disponível";"2026-01-31T15:40:03.889Z"
"ODV-00040";"ODV-00040-02";"Alta Potência Ultrarrápido";"Disponível";"Odivelas";"Rua General Roçadas. Rotunda EN8";"38.793183";"-9.168498";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"400";"Em uso";"2026-01-31T15:40:03.889Z"
"ODV-00041";"ODV-00041-01";"Alta Potência Ultrarrápido";"Disponível";"Odivelas";"Rua General Roçadas. Rotunda EN8";"38.793103";"-9.168414";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"400";"Disponível";"2026-01-31T15:40:33.153Z"
"ODV-00041";"ODV-00041-02";"Alta Potência Ultrarrápido";"Disponível";"Odivelas";"Rua General Roçadas. Rotunda EN8";"38.793103";"-9.168414";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"400";"Em uso";"2026-01-31T15:40:33.153Z"
"ODV-00042";"ODV-00042-01";"Alta Potência Rápido";"Em uso";"Odivelas";"Rua Júlio Borba";"38.794451";"-9.167596";"ATL - Atlante";"Não";"Média Tensão";"CCS";"CABLE";"50";"Em uso";"2026-01-31T15:27:22.689Z"
"ODV-00042";"ODV-00042-02";"Alta Potência Rápido";"Em uso";"Odivelas";"Rua Júlio Borba";"38.794451";"-9.167596";"ATL - Atlante";"Não";"Média Tensão";"CCS";"CABLE";"50";"Em uso";"2026-01-31T15:27:22.689Z"
"ODV-00043";"ODV-00043-01";"Alta Potência Rápido";"Disponível";"Odivelas";"Rua Júlio Borba";"38.794451";"-9.167596";"ATL - Atlante";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"INOPERATIVE";"2026-01-31T15:27:28.559Z"
"ODV-00043";"ODV-00043-02";"Alta Potência Rápido";"Disponível";"Odivelas";"Rua Júlio Borba";"38.794451";"-9.167596";"ATL - Atlante";"Não";"Média Tensão";"CCS";"CABLE";"60";"Em uso";"2026-01-31T15:27:28.559Z"
"ODV-00043";"ODV-00043-03";"Alta Potência Rápido";"Disponível";"Odivelas";"Rua Júlio Borba";"38.794451";"-9.167596";"ATL - Atlante";"Não";"Média Tensão";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:27:28.559Z"
"ODV-00044";"ODV-00044-01";"Alta Potência Rápido";"Disponível";"Odivelas";"Av. Augusto Hilario, Lt 7";"38.81441";"-9.1878787";"ENB - Enable Mobility";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T15:40:27.386Z"
"ODV-00044";"ODV-00044-02";"Alta Potência Rápido";"Disponível";"Odivelas";"Av. Augusto Hilario, Lt 7";"38.81441";"-9.1878787";"ENB - Enable Mobility";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"50";"Disponível";"2026-01-31T15:40:27.386Z"
"ODV-00044";"ODV-00044-03";"Alta Potência Rápido";"Disponível";"Odivelas";"Av. Augusto Hilario, Lt 7";"38.81441";"-9.1878787";"ENB - Enable Mobility";"Não";"Baixa Tensão Especial";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:40:27.386Z"
"ODV-00045";"ODV-00045-01";"Alta Potência Ultrarrápido";"Disponível";"Odivelas";"Rua General Roçadas. Rotunda EN8";"38.793165";"-9.168559";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"200";"Disponível";"2026-01-31T15:40:23.082Z"
"ODV-00045";"ODV-00045-02";"Alta Potência Ultrarrápido";"Disponível";"Odivelas";"Rua General Roçadas. Rotunda EN8";"38.793165";"-9.168559";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"200";"Em uso";"2026-01-31T15:40:23.082Z"
"ODV-00046";"ODV-00046-01";"Alta Potência Ultrarrápido";"Disponível";"Odivelas";"Rua General Roçadas. Rotunda EN8";"38.793061";"-9.168443";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"200";"Em uso";"2026-01-31T15:40:51.332Z"
"ODV-00046";"ODV-00046-02";"Alta Potência Ultrarrápido";"Disponível";"Odivelas";"Rua General Roçadas. Rotunda EN8";"38.793061";"-9.168443";"FCT - Iberdrola | BP Pulse";"Não";"Média Tensão";"CCS";"CABLE";"200";"Disponível";"2026-01-31T15:40:51.332Z"
"ODV-00047";"ODV-00047-01";"Alta Potência Rápido";"Em uso";"Odivelas";"Rua Heróis de Chaimite, 2675-374 Odivelas";"38.794167";"-9.168611";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"CABLE";"22";"Fora de Serviço";"2026-01-31T14:52:08.224Z"
"ODV-00047";"ODV-00047-02";"Alta Potência Rápido";"Em uso";"Odivelas";"Rua Heróis de Chaimite, 2675-374 Odivelas";"38.794167";"-9.168611";"GLP - Galp";"Não";"Média Tensão";"CCS";"CABLE";"50";"Em uso";"2026-01-31T14:52:08.224Z"
"ODV-00047";"ODV-00047-03";"Alta Potência Rápido";"Em uso";"Odivelas";"Rua Heróis de Chaimite, 2675-374 Odivelas";"38.794167";"-9.168611";"GLP - Galp";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T14:52:08.224Z"
"ODV-00048";"ODV-00048-01";"Alta Potência Rápido";"Disponível";"Odivelas";"Rua Soares dos Reis, Lote 42";"38.798297";"-9.177272";"GLP - Galp";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"Fora de Serviço";"2026-01-31T15:39:34.550Z"
"ODV-00048";"ODV-00048-02";"Alta Potência Rápido";"Disponível";"Odivelas";"Rua Soares dos Reis, Lote 42";"38.798297";"-9.177272";"GLP - Galp";"Não";"Média Tensão";"CCS";"CABLE";"50";"Em uso";"2026-01-31T15:39:34.550Z"
"ODV-00048";"ODV-00048-03";"Alta Potência Rápido";"Disponível";"Odivelas";"Rua Soares dos Reis, Lote 42";"38.798297";"-9.177272";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"CABLE";"43";"Disponível";"2026-01-31T15:39:34.550Z"
"ODV-00050";"ODV-00050-01";"Alta Potência Rápido";"Disponível";"Odivelas";"Avenida das Acácias";"38.796185";"-9.196772";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:11:09.241Z"
"ODV-00050";"ODV-00050-02";"Alta Potência Rápido";"Disponível";"Odivelas";"Avenida das Acácias";"38.796185";"-9.196772";"GLP - Galp";"Não";"Média Tensão";"CCS";"CABLE";"50";"Disponível";"2026-01-31T15:11:09.241Z"
"ODV-00050";"ODV-00050-03";"Alta Potência Rápido";"Disponível";"Odivelas";"Avenida das Acácias";"38.796185";"-9.196772";"GLP - Galp";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T15:11:09.241Z"
"ODV-00053";"ODV-00053-01";"Potência Normal Médio";"Offline";"Odivelas";"Rua Sr. Roubado, Nº S/N";"38.786135";"-9.171794";"LOG - Logical Gravity";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Offline";"2025-11-18T10:15:02.431Z"
"ODV-00053";"ODV-00053-02";"Potência Normal Médio";"Offline";"Odivelas";"Rua Sr. Roubado, Nº S/N";"38.786135";"-9.171794";"LOG - Logical Gravity";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Offline";"2025-11-18T10:15:02.431Z"
"ODV-90002";"ODV-90002-1";"Potência Normal Médio";"Em uso";"Odivelas";"Rua Augusto Alexandre Jorge";"38.786933";"-9.176703";"HRZ - Powerdot";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T15:40:52.217Z"
"ODV-90002";"ODV-90002-2";"Potência Normal Médio";"Em uso";"Odivelas";"Rua Augusto Alexandre Jorge";"38.786933";"-9.176703";"HRZ - Powerdot";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T15:40:52.217Z"
"OER-00011";"OER-00011-01";"Potência Normal Médio";"Offline";"Oeiras";"AV. DOS CAVALEIROS 60";"38.7275";"-9.218406";"MLT - Mobiletric";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Offline";"2026-01-31T15:35:02.096Z"
"OER-00011";"OER-00011-02";"Potência Normal Médio";"Offline";"Oeiras";"AV. DOS CAVALEIROS 60";"38.7275";"-9.218406";"MLT - Mobiletric";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Offline";"2026-01-31T15:35:02.096Z"
"OER-00012";"OER-00012-01";"Potência Normal Médio";"Offline";"Oeiras";"AV. DOS CAVALEIROS 60";"38.7275";"-9.218406";"MLT - Mobiletric";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Offline";"2026-01-31T15:15:02.562Z"
"OER-00012";"OER-00012-02";"Potência Normal Médio";"Offline";"Oeiras";"AV. DOS CAVALEIROS 60";"38.7275";"-9.218406";"MLT - Mobiletric";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Offline";"2026-01-31T15:15:02.562Z"
"OER-00014";"OER-00014-1";"Potência Normal Médio";"Offline";"Oeiras";"Rua Amélia Rey Colaço";"38.7227556";"-9.2471237";"EVP - Ev Power";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Offline";"2025-11-07T08:00:03.077Z"
"OER-00014";"OER-00014-2";"Potência Normal Médio";"Offline";"Oeiras";"Rua Amélia Rey Colaço";"38.7227556";"-9.2471237";"EVP - Ev Power";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Offline";"2025-11-07T08:00:03.077Z"
"OER-00015";"PT-EDP-EOER-00015-1";"Potência Normal Médio";"Disponível";"Oeiras";"Largo Conde das Alcáçovas 3";"38.696459";"-9.28979";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Disponível";"2026-01-30T23:38:22.107Z"
"OER-00016";"PT-EDP-EOER-00016-1";"Potência Normal Médio";"Em uso";"Oeiras";"Largo Conde das Alcáçovas 4";"38.696307";"-9.289932";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Em uso";"2026-01-31T15:21:27.243Z"
"OER-00020";"OER-00020-01";"Potência Normal Médio";"Disponível";"Oeiras";"R. Q.TA DO PAIZINHO 1";"38.72416";"-9.214028";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:31:44.854Z"
"OER-00020";"OER-00020-02";"Potência Normal Médio";"Disponível";"Oeiras";"R. Q.TA DO PAIZINHO 1";"38.72416";"-9.214028";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:31:44.854Z"
"OER-00021";"OER-00021-01";"Potência Normal Médio";"Disponível";"Oeiras";"R. Q.TA DO PAIZINHO 1";"38.723246";"-9.213584";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:02:44.735Z"
"OER-00021";"OER-00021-02";"Potência Normal Médio";"Disponível";"Oeiras";"R. Q.TA DO PAIZINHO 1";"38.723246";"-9.213584";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:02:44.735Z"
"OER-00022";"OER-00022-01";"Potência Normal Médio";"Disponível";"Oeiras";"R. Q.TA DO PAIZINHO 1";"38.724167";"-9.214113";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:59:56.167Z"
"OER-00022";"OER-00022-02";"Potência Normal Médio";"Disponível";"Oeiras";"R. Q.TA DO PAIZINHO 1";"38.724167";"-9.214113";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T14:59:56.167Z"
"OER-00029";"PT-EDP-EOER-00029-1";"Potência Normal Médio";"Disponível";"Oeiras";"Rua Calvet de Magalhaes 1";"38.707882";"-9.274607";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T01:46:18.623Z"
"OER-00030";"PT-EDP-EOER-00030-1";"Potência Normal Médio";"Disponível";"Oeiras";"Rua Calvet de Magalhaes 2";"38.707859";"-9.274513";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T23:47:52.150Z"
"OER-00031";"OER-00031-01";"Alta Potência Rápido";"Disponível";"Oeiras";"AV EMB. AUGUSTO DE CASTRO (JUNTO AO Nº11)";"38.695591";"-9.308069";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T11:23:02.096Z"
"OER-00031";"OER-00031-02";"Alta Potência Rápido";"Disponível";"Oeiras";"AV EMB. AUGUSTO DE CASTRO (JUNTO AO Nº11)";"38.695591";"-9.308069";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"50";"Disponível";"2026-01-31T11:23:02.096Z"
"OER-00031";"OER-00031-03";"Alta Potência Rápido";"Disponível";"Oeiras";"AV EMB. AUGUSTO DE CASTRO (JUNTO AO Nº11)";"38.695591";"-9.308069";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"Mennekes";"CABLE";"43";"Disponível";"2026-01-31T11:23:02.096Z"
"OER-00032";"OER-00032-01";"Alta Potência Ultrarrápido";"Offline";"Oeiras";"RUA PARQUE ANJOS (JUNTO AO Nº6)";"38.700013";"-9.231345";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Offline";"2025-10-06T11:03:18.200Z"
"OER-00032";"OER-00032-02";"Alta Potência Ultrarrápido";"Offline";"Oeiras";"RUA PARQUE ANJOS (JUNTO AO Nº6)";"38.700013";"-9.231345";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"160";"Offline";"2025-10-06T11:03:18.200Z"
"OER-00033";"OER-00033-01";"Alta Potência Ultrarrápido";"Offline";"Oeiras";"AV 25 ABRIL DE 1974";"38.715812";"-9.240259";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"60";"Offline";"2026-01-15T18:27:43.102Z"
"OER-00033";"OER-00033-02";"Alta Potência Ultrarrápido";"Offline";"Oeiras";"AV 25 ABRIL DE 1974";"38.715812";"-9.240259";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"160";"Offline";"2026-01-15T18:27:43.102Z"
"OER-00034";"OER-00034-01";"Alta Potência Rápido";"Offline";"Oeiras";"R. COMENDADOR ÁLVARO VILELA (JUNTO AO Nº23)";"38.751256";"-9.28295";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Offline";"2026-01-31T15:25:02.681Z"
"OER-00034";"OER-00034-02";"Alta Potência Rápido";"Offline";"Oeiras";"R. COMENDADOR ÁLVARO VILELA (JUNTO AO Nº23)";"38.751256";"-9.28295";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"50";"Offline";"2026-01-31T15:25:02.681Z"
"OER-00034";"OER-00034-03";"Alta Potência Rápido";"Offline";"Oeiras";"R. COMENDADOR ÁLVARO VILELA (JUNTO AO Nº23)";"38.751256";"-9.28295";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"Mennekes";"CABLE";"43";"Offline";"2026-01-31T15:25:02.681Z"
"OER-00035";"OER-00035-01";"Alta Potência Rápido";"Offline";"Oeiras";"AVENIDA JOSÉ GOMES FERREIRA (JUNTO AO Nº9A)";"38.714534";"-9.230317";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Offline";"2026-01-03T16:59:12.420Z"
"OER-00035";"OER-00035-02";"Alta Potência Rápido";"Offline";"Oeiras";"AVENIDA JOSÉ GOMES FERREIRA (JUNTO AO Nº9A)";"38.714534";"-9.230317";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"50";"Offline";"2026-01-03T16:59:12.420Z"
"OER-00035";"OER-00035-03";"Alta Potência Rápido";"Offline";"Oeiras";"AVENIDA JOSÉ GOMES FERREIRA (JUNTO AO Nº9A)";"38.714534";"-9.230317";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"Mennekes";"CABLE";"43";"Offline";"2026-01-03T16:59:12.420Z"
"OER-00036";"OER-00036-01";"Alta Potência Rápido";"Offline";"Oeiras";"ESTRADA DO CACÉM (UNIVERSIDADE)";"38.741695";"-9.285099";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Offline";"2026-01-29T19:01:44.153Z"
"OER-00036";"OER-00036-02";"Alta Potência Rápido";"Offline";"Oeiras";"ESTRADA DO CACÉM (UNIVERSIDADE)";"38.741695";"-9.285099";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"50";"Offline";"2026-01-29T19:01:44.153Z"
"OER-00036";"OER-00036-03";"Alta Potência Rápido";"Offline";"Oeiras";"ESTRADA DO CACÉM (UNIVERSIDADE)";"38.741695";"-9.285099";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"Mennekes";"CABLE";"43";"Offline";"2026-01-29T19:01:44.153Z"
"OER-00037";"OER-00037-01";"Alta Potência Ultrarrápido";"Em uso";"Oeiras";"AVENIDA ENG. BONNEVILLE FRANCO";"38.690827";"-9.301589";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T15:03:21.394Z"
"OER-00037";"OER-00037-02";"Alta Potência Ultrarrápido";"Em uso";"Oeiras";"AVENIDA ENG. BONNEVILLE FRANCO";"38.690827";"-9.301589";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"160";"Em uso";"2026-01-31T15:03:21.394Z"
"OER-00038";"OER-00038-01";"Alta Potência Ultrarrápido";"Offline";"Oeiras";"ALAMEDA ANTÓNIO SÉRGIO (JUNTO À PISCINAS)";"38.714488";"-9.233267";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Offline";"2026-01-20T14:00:39.780Z"
"OER-00038";"OER-00038-02";"Alta Potência Ultrarrápido";"Offline";"Oeiras";"ALAMEDA ANTÓNIO SÉRGIO (JUNTO À PISCINAS)";"38.714488";"-9.233267";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"160";"Offline";"2026-01-20T14:00:39.780Z"
"OER-00040";"OER-00040-01";"Alta Potência Rápido";"Disponível";"Oeiras";"Estrada de Paço de Arcos";"38.7054159";"-9.2942535";"HLX - Helexia";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T15:40:35.376Z"
"OER-00040";"OER-00040-02";"Alta Potência Rápido";"Disponível";"Oeiras";"Estrada de Paço de Arcos";"38.7054159";"-9.2942535";"HLX - Helexia";"Não";"Média Tensão";"CCS";"CABLE";"50";"Em uso";"2026-01-31T15:40:35.376Z"
"OER-00040";"OER-00040-03";"Alta Potência Rápido";"Disponível";"Oeiras";"Estrada de Paço de Arcos";"38.7054159";"-9.2942535";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"CABLE";"43";"Disponível";"2026-01-31T15:40:35.376Z"
"OER-00041";"OER-00041-01";"Alta Potência Rápido";"Disponível";"Oeiras";"Estrada de Paço de Arcos";"38.7054159";"-9.2942535";"HLX - Helexia";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"Fora de Serviço";"2026-01-31T15:40:13.123Z"
"OER-00041";"OER-00041-02";"Alta Potência Rápido";"Disponível";"Oeiras";"Estrada de Paço de Arcos";"38.7054159";"-9.2942535";"HLX - Helexia";"Não";"Média Tensão";"CCS";"CABLE";"50";"Em uso";"2026-01-31T15:40:13.123Z"
"OER-00041";"OER-00041-03";"Alta Potência Rápido";"Disponível";"Oeiras";"Estrada de Paço de Arcos";"38.7054159";"-9.2942535";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"CABLE";"43";"Disponível";"2026-01-31T15:40:13.123Z"
"OER-00042";"OER-00042-01";"Potência Normal Médio";"Disponível";"Oeiras";"Estrada de Paço de Arcos";"38.7054159";"-9.2942535";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:39:56.760Z"
"OER-00042";"OER-00042-02";"Potência Normal Médio";"Disponível";"Oeiras";"Estrada de Paço de Arcos";"38.7054159";"-9.2942535";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:39:56.760Z"
"OER-00043";"OER-00043-01";"Potência Normal Médio";"Disponível";"Oeiras";"Av. Dr. Mário Soares";"38.741972";"-9.306722";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:40:33.581Z"
"OER-00043";"OER-00043-02";"Potência Normal Médio";"Disponível";"Oeiras";"Av. Dr. Mário Soares";"38.741972";"-9.306722";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:40:33.581Z"
"OER-00044";"OER-00044-01";"Alta Potência Ultrarrápido";"Em uso";"Oeiras";"AV. DOS COMBATENTES DA GRANDE GUERRA";"38.698953";"-9.230332";"GLP - Galp";"Não";"Baixa Tensão Normal";"CHAdeMO";"CABLE";"50";"Fora de Serviço";"2026-01-31T15:32:28.492Z"
"OER-00044";"OER-00044-02";"Alta Potência Ultrarrápido";"Em uso";"Oeiras";"AV. DOS COMBATENTES DA GRANDE GUERRA";"38.698953";"-9.230332";"GLP - Galp";"Não";"Baixa Tensão Normal";"CCS";"CABLE";"160";"Em uso";"2026-01-31T15:32:28.492Z"
"OER-00045";"OER-00045-01";"Alta Potência Rápido";"Disponível";"Oeiras";"R. ENG. JOSÉ FREDERICO ULRICH (JUNTO AO Nº37)";"38.712518";"-9.242568";"MLT - Mobiletric";"Não";"Baixa Tensão Normal";"CHAdeMO";"CABLE";"50";"Fora de Serviço";"2026-01-31T14:46:10.029Z"
"OER-00045";"OER-00045-02";"Alta Potência Rápido";"Disponível";"Oeiras";"R. ENG. JOSÉ FREDERICO ULRICH (JUNTO AO Nº37)";"38.712518";"-9.242568";"MLT - Mobiletric";"Não";"Baixa Tensão Normal";"CCS";"CABLE";"50";"Em uso";"2026-01-31T14:46:10.029Z"
"OER-00045";"OER-00045-03";"Alta Potência Rápido";"Disponível";"Oeiras";"R. ENG. JOSÉ FREDERICO ULRICH (JUNTO AO Nº37)";"38.712518";"-9.242568";"MLT - Mobiletric";"Não";"Baixa Tensão Normal";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T14:46:10.029Z"
"OER-00056";"OER-00056-01";"Alta Potência Rápido";"Disponível";"Oeiras";"Avenida Eng. Valente de Oliveira 19";"38.743251";"-9.3068052";"HLX - Helexia";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T15:39:27.998Z"
"OER-00056";"OER-00056-02";"Alta Potência Rápido";"Disponível";"Oeiras";"Avenida Eng. Valente de Oliveira 19";"38.743251";"-9.3068052";"HLX - Helexia";"Não";"Média Tensão";"CCS";"CABLE";"50";"Disponível";"2026-01-31T15:39:27.998Z"
"OER-00056";"OER-00056-03";"Alta Potência Rápido";"Disponível";"Oeiras";"Avenida Eng. Valente de Oliveira 19";"38.743251";"-9.3068052";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"CABLE";"43";"Disponível";"2026-01-31T15:39:27.998Z"
"OER-00057";"OER-00057-01";"Alta Potência Ultrarrápido";"Disponível";"Oeiras";"RUA DA QUINTA DAS PALMEIRAS (JUNTO AO Nº91)";"38.692136";"-9.327641";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"43";"Disponível";"2026-01-31T14:36:54.992Z"
"OER-00057";"OER-00057-02";"Alta Potência Ultrarrápido";"Disponível";"Oeiras";"RUA DA QUINTA DAS PALMEIRAS (JUNTO AO Nº91)";"38.692136";"-9.327641";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"160";"Disponível";"2026-01-31T14:36:54.992Z"
"OER-00058";"OER-00058-01";"Alta Potência Rápido";"Em uso";"Oeiras";"AV. PROF. DR. CAVACO SILVA";"38.741254";"-9.305143";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Fora de Serviço";"2026-01-31T15:23:05.387Z"
"OER-00058";"OER-00058-02";"Alta Potência Rápido";"Em uso";"Oeiras";"AV. PROF. DR. CAVACO SILVA";"38.741254";"-9.305143";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"50";"Em uso";"2026-01-31T15:23:05.387Z"
"OER-00058";"OER-00058-03";"Alta Potência Rápido";"Em uso";"Oeiras";"AV. PROF. DR. CAVACO SILVA";"38.741254";"-9.305143";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"Mennekes";"CABLE";"43";"Em uso";"2026-01-31T15:23:05.387Z"
"OER-00059";"OER-00059-01";"Alta Potência Rápido";"Offline";"Oeiras";"RUA PENHAS ALVAS (JUNTO AO Nº3)";"38.712381";"-9.298809";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Offline";"2026-01-30T17:58:44.104Z"
"OER-00059";"OER-00059-02";"Alta Potência Rápido";"Offline";"Oeiras";"RUA PENHAS ALVAS (JUNTO AO Nº3)";"38.712381";"-9.298809";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"50";"Offline";"2026-01-30T17:58:44.104Z"
"OER-00059";"OER-00059-03";"Alta Potência Rápido";"Offline";"Oeiras";"RUA PENHAS ALVAS (JUNTO AO Nº3)";"38.712381";"-9.298809";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"Mennekes";"CABLE";"43";"Offline";"2026-01-30T17:58:44.104Z"
"OER-00061";"OER-00061-01";"Potência Normal Médio";"Disponível";"Oeiras";"Avenida dos Cavaleiros";"38.724152";"-9.215675";"HRZ - Powerdot";"Não";"Média Tensão";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:40:05.156Z"
"OER-00061";"OER-00061-02";"Potência Normal Médio";"Disponível";"Oeiras";"Avenida dos Cavaleiros";"38.724152";"-9.215675";"HRZ - Powerdot";"Não";"Média Tensão";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:40:05.156Z"
"OER-00062";"OER-00062-01";"Alta Potência Rápido";"Em uso";"Oeiras";"ALAMEDA FERNÃO LOPES (JUNTO AO Nº12)";"38.713949";"-9.225273";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Fora de Serviço";"2026-01-31T15:31:32.290Z"
"OER-00062";"OER-00062-02";"Alta Potência Rápido";"Em uso";"Oeiras";"ALAMEDA FERNÃO LOPES (JUNTO AO Nº12)";"38.713949";"-9.225273";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"50";"Em uso";"2026-01-31T15:31:32.290Z"
